"date","close","volume","open","high","low"
"2014/01/13","181.6850","149430100.0000","183.7100","184.1800","181.3400"
"2014/01/10","184.1400","101936400.0000","183.9500","184.2200","183.0100"
"2014/01/09","183.6400","90521810.0000","184.1000","184.1300","182.7950"
"2014/01/08","183.5200","96477140.0000","183.4500","183.8300","182.8900"
"2014/01/07","183.4800","86018680.0000","183.0900","183.7900","182.9500"
"2014/01/06","182.3600","106828500.0000","183.4700","183.5600","182.0800"
"2014/01/03","182.8850","81331220.0000","183.2100","183.6000","182.6300"
"2014/01/02","182.9200","119392300.0000","183.9800","184.0700","182.4800"
"2013/12/31","184.6900","86121760.0000","184.0700","184.6900","183.9300"
"2013/12/30","183.8200","56807170.0000","183.8700","184.0200","183.5800"
"2013/12/27","183.8450","61731340.0000","184.1000","184.1800","183.6600"
"2013/12/26","183.8550","63197700.0000","183.3400","183.9600","183.3200"
"2013/12/24","182.9300","45368840.0000","182.5400","183.0100","182.5300"
"2013/12/23","182.5300","85385940.0000","182.4100","182.6400","182.0650"
"2013/12/20","181.5600","196525900.0000","180.6700","181.9900","180.5683"
"2013/12/19","181.4900","136558000.0000","181.1900","181.7000","180.7100"
"2013/12/18","181.7000","234420400.0000","178.9200","181.7300","177.3200"
"2013/12/17","178.6500","86803880.0000","179.3600","179.4100","178.2500"
"2013/12/16","179.2160","94526130.0000","178.9500","179.8100","178.9000"
"2013/12/13","178.1100","107707500.0000","178.5000","178.6600","177.7700"
"2013/12/12","178.1300","115262100.0000","178.6400","178.8600","177.7600"
"2013/12/11","178.7200","133081900.0000","180.8100","180.8500","178.5000"
"2013/12/10","180.7500","74334270.0000","180.9800","181.3600","180.6350"
"2013/12/09","181.4000","69850100.0000","181.4700","181.6700","181.1600"
"2013/12/06","180.9400","127591900.0000","180.6700","181.1100","180.1500"
"2013/12/05","178.9400","106187100.0000","179.4100","179.7400","178.7701"
"2013/12/04","179.7300","122884000.0000","179.1000","180.4800","178.3500"
"2013/12/03","179.7500","116202100.0000","179.9400","180.3900","179.1700"
"2013/12/02","180.5300","99564260.0000","181.0900","181.4300","180.2500"
"2013/11/29","181.0000","55870900.0000","181.3200","181.7500","180.8000"
"2013/11/27","181.1200","58237350.0000","180.8700","181.2400","180.6500"
"2013/11/26","180.6800","86715530.0000","180.7200","181.2200","180.4050"
"2013/11/25","180.6300","79229870.0000","181.1300","181.1700","180.3700"
"2013/11/22","180.8100","81234750.0000","179.9800","180.8300","179.7700"
"2013/11/21","179.9100","91787920.0000","178.9700","180.0500","178.8600"
"2013/11/20","178.4700","124716100.0000","179.3900","179.9300","177.9800"
"2013/11/19","179.0300","93059340.0000","179.3300","179.8700","178.7200"
"2013/11/18","179.4200","104600700.0000","180.3500","180.5000","179.0200"
"2013/11/15","180.0500","102745200.0000","179.5600","180.1200","179.3300"
"2013/11/14","179.2700","103156300.0000","178.5400","179.4200","178.2500"
"2013/11/13","178.3800","102900200.0000","176.0900","178.4261","176.0900"
"2013/11/12","176.9600","83798500.0000","176.9400","177.3600","176.3700"
"2013/11/11","177.3200","66267300.0000","177.1200","177.5300","176.9100"
"2013/11/08","177.2900","136646700.0000","174.8700","177.3100","174.8500"
"2013/11/07","174.9300","156182400.0000","177.5000","177.6400","174.7600"
"2013/11/06","177.1700","87107180.0000","177.0300","177.5000","176.5400"
"2013/11/05","176.2700","85484030.0000","176.1400","176.7500","175.5700"
"2013/11/04","176.8300","85476660.0000","176.6900","176.9000","175.9825"
"2013/11/01","176.2100","139761000.0000","176.0200","176.6100","175.2200"
"2013/10/31","175.7900","133361400.0000","176.1500","176.8900","175.5300"
"2013/10/30","176.2900","139619700.0000","177.3800","177.5100","175.6600"
"2013/10/29","177.1700","87242650.0000","176.6300","177.2400","176.3800"
"2013/10/28","176.2300","84621650.0000","175.8900","176.4700","175.7000"
"2013/10/25","175.9500","93506930.0000","175.5100","176.0000","175.1700"
"2013/10/24","175.1500","70084910.0000","174.9200","175.3700","174.5100"
"2013/10/23","174.5700","105301400.0000","174.8100","174.8900","173.9600"
"2013/10/22","175.4100","126518800.0000","174.9100","175.9300","174.4262"
"2013/10/21","174.4000","104017700.0000","174.4500","174.7500","174.0100"
"2013/10/18","174.3880","138224500.0000","173.8600","174.5100","173.5100"
"2013/10/17","173.2200","128904200.0000","171.3700","173.3200","171.3400"
"2013/10/16","172.0700","160972100.0000","170.7200","172.1600","170.6350"
"2013/10/15","169.7000","153895800.0000","170.5100","171.1500","169.4700"
"2013/10/14","170.9400","111805000.0000","169.2100","171.0800","169.0800"
"2013/10/11","170.2600","104957000.0000","168.9100","170.3200","168.7700"
"2013/10/10","169.1700","192484200.0000","167.2900","169.2600","167.2300"
"2013/10/09","165.6000","168208700.0000","165.8000","166.2000","164.5300"
"2013/10/08","165.4800","176584600.0000","167.4000","167.6200","165.3600"
"2013/10/07","167.4300","96034440.0000","167.4200","168.4500","167.2500"
"2013/10/04","168.8900","96846070.0000","167.7500","169.0600","167.5300"
"2013/10/03","167.6200","176530200.0000","168.7900","168.9400","166.8400"
"2013/10/02","169.1800","112796700.0000","168.3500","169.3422","167.8300"
"2013/10/01","169.3400","125658900.0000","168.1400","169.5000","167.9671"
"2013/09/30","168.0100","143590600.0000","167.4800","168.5400","167.1500"
"2013/09/27","168.9090","98708380.0000","168.8400","169.1400","168.4700"
"2013/09/26","169.6900","77002020.0000","169.3200","170.1700","169.0500"
"2013/09/25","169.0400","117189500.0000","169.6400","169.9800","168.8900"
"2013/09/24","169.5300","101010600.0000","169.9000","170.5300","169.2100"
"2013/09/23","169.9300","104516600.0000","170.4900","170.6500","169.3900"
"2013/09/20","170.7200","132405500.0000","172.3300","172.3300","170.5800"
"2013/09/19","172.7600","146407400.0000","173.5200","173.6000","172.5850"
"2013/09/18","173.0510","203004600.0000","171.0100","173.5200","170.5800"
"2013/09/17","171.0700","82139260.0000","170.4600","171.1100","170.4600"
"2013/09/16","170.3100","126097900.0000","171.1600","171.2400","170.0400"
"2013/09/13","169.3300","72463420.0000","169.1300","169.4600","168.7400"
"2013/09/12","168.9500","83098160.0000","169.3400","169.5600","168.7200"
"2013/09/11","169.4000","94282020.0000","168.6400","169.4000","168.3500"
"2013/09/10","168.8700","103397000.0000","168.6400","168.9000","168.2600"
"2013/09/09","167.6340","83392980.0000","166.4500","167.7300","166.4500"
"2013/09/06","166.0400","159614800.0000","166.5100","166.9800","164.4800"
"2013/09/05","165.9600","62943600.0000","165.8500","166.4000","165.7300"
"2013/09/04","165.7500","95206890.0000","164.4300","166.0300","164.1350"
"2013/09/03","164.3900","142322800.0000","165.2300","165.5800","163.7000"
"2013/08/30","163.6500","134571600.0000","164.5100","164.5300","163.1700"
"2013/08/29","164.1700","118861100.0000","163.5500","165.0400","163.4000"
"2013/08/28","163.9100","107694100.0000","163.2600","164.4900","163.0500"
"2013/08/27","163.3300","158281400.0000","164.3600","166.0024","163.2100"
"2013/08/26","166.0000","89475710.0000","166.7900","167.3000","165.8900"
"2013/08/23","166.6200","90870320.0000","166.5500","166.8300","165.7700"
"2013/08/22","166.0600","101368100.0000","164.9000","166.3000","164.8900"
"2013/08/21","164.5600","159319100.0000","165.1200","166.0300","164.1900"
"2013/08/20","165.5800","89217020.0000","165.0400","166.2000","164.8600"
"2013/08/19","164.7700","96318880.0000","165.6400","166.2100","164.7600"
"2013/08/16","165.8300","130567900.0000","166.0600","166.6300","165.5000"
"2013/08/15","166.3800","152034400.0000","167.4100","167.4300","166.0900"
"2013/08/14","168.7400","79472280.0000","169.5300","169.8000","168.7000"
"2013/08/13","169.6100","80643640.0000","169.4100","169.9000","168.4100"
"2013/08/12","169.1110","68436540.0000","168.4600","169.3100","168.3800"
"2013/08/09","169.3100","91764770.0000","169.5800","170.1000","168.7200"
"2013/08/08","169.8000","101933800.0000","169.9800","170.1800","168.9300"
"2013/08/07","169.1800","84595660.0000","169.1900","169.4300","168.5500"
"2013/08/06","169.7300","87329520.0000","170.3700","170.7402","169.3500"
"2013/08/05","170.7000","53756740.0000","170.5700","170.9600","170.3500"
"2013/08/02","170.9500","91001090.0000","170.2800","170.9725","170.0500"
"2013/08/01","170.6600","110180200.0000","169.9900","170.8100","169.9000"
"2013/07/31","168.7100","142300900.0000","168.9400","169.8500","168.4900"
"2013/07/30","168.5880","85104340.0000","169.1000","169.2800","168.1900"
"2013/07/29","168.5900","79697560.0000","168.6800","169.0600","168.1100"
"2013/07/26","169.1100","107675400.0000","168.2200","169.1600","167.5200"
"2013/07/25","168.9300","111054400.0000","168.2200","169.0800","167.9400"
"2013/07/24","168.5200","112777900.0000","169.7900","169.8600","168.1800"
"2013/07/23","169.1400","80259720.0000","169.8000","169.8300","169.0500"
"2013/07/22","169.5000","79303210.0000","169.4100","169.7400","169.0100"
"2013/07/19","169.1700","103697200.0000","168.5200","169.2300","168.3100"
"2013/07/18","168.8700","103941100.0000","168.3100","169.2700","168.2000"
"2013/07/17","167.9501","91745390.0000","168.1600","168.4800","167.7300"
"2013/07/16","167.5250","87040310.0000","168.2600","168.3600","167.0700"
"2013/07/15","168.1550","69378040.0000","167.9700","168.3900","167.6800"
"2013/07/12","167.5100","102135100.0000","167.3900","167.9332","167.1300"
"2013/07/11","167.4400","135455000.0000","167.1100","167.6100","165.1774"
"2013/07/10","165.1920","120163000.0000","164.9700","165.7500","164.6300"
"2013/07/09","165.1300","119185700.0000","164.9800","165.3300","164.2700"
"2013/07/08","163.9450","106769100.0000","163.8600","164.3900","163.5800"
"2013/07/05","163.0200","122308200.0000","162.4700","163.0800","161.3000"
"2013/07/03","161.2800","75216340.0000","160.4800","161.7700","160.2200"
"2013/07/02","161.2100","144717800.0000","161.1200","162.3000","160.5000"
"2013/07/01","161.3600","131502600.0000","161.2600","162.4800","161.0800"
"2013/06/28","160.4200","156611200.0000","160.6300","161.4000","159.8600"
"2013/06/27","161.0800","129356900.0000","161.1000","161.8200","160.9500"
"2013/06/26","160.1400","134678800.0000","159.8700","160.5000","159.2500"
"2013/06/25","158.5750","161955400.0000","158.4800","160.1000","157.4200"
"2013/06/24","157.0600","221810000.0000","157.4100","158.4300","155.7300"
"2013/06/21","159.0700","270455000.0000","159.6400","159.7600","157.4700"
"2013/06/20","159.4000","320545400.0000","161.8600","163.4668","158.9800"
"2013/06/19","163.4500","205854900.0000","165.6000","165.8900","163.3800"
"2013/06/18","165.7350","114527700.0000","164.5300","165.9900","164.5200"
"2013/06/17","164.4400","136042500.0000","164.2900","165.2200","163.2192"
"2013/06/14","163.1750","141003300.0000","164.0300","164.6700","162.9100"
"2013/06/13","164.2100","163116700.0000","161.6600","164.5000","161.3000"
"2013/06/12","161.7500","176948100.0000","164.2200","164.3900","161.6000"
"2013/06/11","163.0980","159367900.0000","163.3000","164.5400","162.7390"
"2013/06/10","164.8000","102479900.0000","165.3100","165.4000","164.3700"
"2013/06/07","164.8000","185733300.0000","163.8500","164.9500","163.1400"
"2013/06/06","162.7300","200028000.0000","161.2000","162.7400","160.2500"
"2013/06/05","161.2720","211143000.0000","163.0900","163.4200","161.1300"
"2013/06/04","163.5600","157443600.0000","164.4400","165.1000","162.7300"
"2013/06/03","164.3500","167951300.0000","163.8300","164.4600","162.6599"
"2013/05/31","163.4450","176211800.0000","165.3700","166.3100","163.1300"
"2013/05/30","165.8300","106431300.0000","165.3500","166.5900","165.2200"
"2013/05/29","165.2200","160156600.0000","165.4200","165.8000","164.3400"
"2013/05/28","166.3000","143326100.0000","167.0400","167.7800","165.8100"
"2013/05/24","165.3080","151486500.0000","164.4700","165.3805","163.9800"
"2013/05/23","165.4500","210748700.0000","164.1600","165.9100","163.9400"
"2013/05/22","165.9300","243596300.0000","167.3400","169.0700","165.1700"
"2013/05/21","167.1700","95640640.0000","167.0800","167.8000","166.5000"
"2013/05/20","166.9300","84994240.0000","166.7800","167.5800","166.6100"
"2013/05/17","166.9400","129667800.0000","165.9500","167.0400","165.7300"
"2013/05/16","165.3400","109760300.0000","165.7800","166.3600","165.0900"
"2013/05/15","166.1150","120578600.0000","164.9600","166.4500","164.9100"
"2013/05/14","165.2300","118616400.0000","163.6700","165.3500","163.6700"
"2013/05/13","163.5400","81678130.0000","163.2000","163.8100","162.8200"
"2013/05/10","163.4100","103035000.0000","162.9900","163.5498","162.5100"
"2013/05/09","162.8810","106533000.0000","163.2700","163.7000","162.4700"
"2013/05/08","163.3400","96924850.0000","162.4200","163.3900","162.3300"
"2013/05/07","162.5999","89907260.0000","162.1300","162.6500","161.6700"
"2013/05/06","161.7800","66700110.0000","161.4900","162.0100","161.4200"
"2013/05/03","161.3680","143975800.0000","161.1400","161.8800","159.7820"
"2013/05/02","159.7500","96313320.0000","158.6800","159.8900","158.5300"
"2013/05/01","158.2800","138694300.0000","159.3300","159.4100","158.1000"
"2013/04/30","159.6800","115807700.0000","159.2700","159.7200","158.6100"
"2013/04/29","159.3000","88453810.0000","158.6700","159.6500","158.4200"
"2013/04/26","158.2400","95840090.0000","158.3300","158.6000","157.7300"
"2013/04/25","158.5200","130813800.0000","158.3400","159.2700","158.1000"
"2013/04/24","157.8800","95014120.0000","157.8300","158.3000","157.5400"
"2013/04/23","157.7800","165716500.0000","156.9500","157.9300","156.1700"
"2013/04/22","156.1700","106455900.0000","155.7800","156.5400","154.7500"
"2013/04/19","155.4800","149492400.0000","154.5000","155.5500","154.1200"
"2013/04/18","154.1400","167319200.0000","155.3700","155.4100","153.5500"
"2013/04/17","155.1100","226469200.0000","156.2900","156.3200","154.2800"
"2013/04/16","157.4100","147189400.0000","156.2900","157.4900","155.9100"
"2013/04/15","155.1180","215943500.0000","158.0000","158.1300","155.1000"
"2013/04/12","158.8000","116108400.0000","158.6800","159.0400","157.9200"
"2013/04/11","159.1900","110007900.0000","158.7000","159.7100","158.5400"
"2013/04/10","158.6700","135060300.0000","157.1700","158.8700","157.1300"
"2013/04/09","156.7500","100747200.0000","156.5000","157.3200","155.9800"
"2013/04/08","156.2100","86391690.0000","155.2700","156.2200","154.7500"
"2013/04/05","155.1580","159552500.0000","153.9500","155.3500","153.7700"
"2013/04/04","155.8600","131778000.0000","155.4300","156.1700","155.0900"
"2013/04/03","155.2300","153842000.0000","156.9100","157.0300","154.8200"
"2013/04/02","156.8200","101325400.0000","156.6100","157.2100","156.3700"
"2013/04/01","156.0500","99128670.0000","156.5900","156.9100","155.6700"
"2013/03/28","156.6700","102741800.0000","156.0900","156.8500","155.7500"
"2013/03/27","156.1900","99850270.0000","155.2600","156.2450","155.0000"
"2013/03/26","156.1900","86199850.0000","155.5900","156.2300","155.4200"
"2013/03/25","154.9500","151100300.0000","156.0100","156.2700","154.3500"
"2013/03/22","155.6000","111033600.0000","154.8500","155.6000","154.7300"
"2013/03/21","154.3590","128391900.0000","154.7600","155.6389","154.1000"
"2013/03/20","155.6900","113606700.0000","155.5200","155.9500","155.2600"
"2013/03/19","154.6100","167138900.0000","155.3000","155.5100","153.5900"
"2013/03/18","154.9700","126541100.0000","154.3400","155.6400","154.2000"
"2013/03/15","155.8300","138387500.0000","155.8500","156.0400","155.3100"
"2013/03/14","156.7300","125805300.0000","156.3100","156.8000","155.9078"
"2013/03/13","155.9050","92235660.0000","155.7600","156.1200","155.2300"
"2013/03/12","155.6800","105659900.0000","155.9200","156.1000","155.2100"
"2013/03/11","156.0300","83295090.0000","155.3250","156.0400","155.1300"
"2013/03/08","155.4400","123443600.0000","155.4600","155.6500","154.6600"
"2013/03/07","154.7760","85609670.0000","154.7000","154.9800","154.5200"
